time,X,Y,speed,acc,real_acc
531,2229768.086,932367.1296,10.38,0.06,0
532,2229772.727,932357.8652,10.36,0.07,-0.02
533,2229777.418,932348.6531,10.34,0.07,-0.02
534,2229782.147,932339.5021,10.3,0.07,-0.04
535,2229786.908,932330.4213,10.25,0.08,-0.05
536,2229791.689,932321.4195,10.19,0.08,-0.06
537,2229796.47,932312.5161,10.11,0.1,-0.08
538,2229801.181,932303.7722,9.93,0.17,-0.18
539,2229805.74,932295.259,9.66,0.27,-0.27
540,2229810.064,932287.0478,9.28,0.38,-0.38
541,2229814.072,932279.2102,8.8,0.48,-0.48
542,2229817.68,932271.8026,8.24,0.59,-0.56
543,2229820.804,932264.8224,7.65,0.65,-0.59
544,2229823.356,932258.2522,7.05,0.7,-0.6
545,2229825.252,932252.0746,6.46,0.76,-0.59
546,2229826.405,932246.2721,5.92,0.84,-0.54
547,2229826.729,932240.8274,5.45,0.9,-0.47
548,2229826.153,932235.7154,5.14,0.96,-0.31
549,2229824.664,932230.8799,5.06,0.95,-0.08
550,2229822.267,932226.2572,5.21,0.94,0.15
551,2229818.963,932221.7836,5.56,0.91,0.35
552,2229814.756,932217.3954,6.08,0.91,0.52
553,2229809.661,932213.033,6.71,0.88,0.63
554,2229803.744,932208.6537,7.36,0.83,0.65
555,2229797.084,932204.2192,8,0.74,0.64
556,2229789.759,932199.691,8.61,0.67,0.61
557,2229781.848,932195.0306,9.18,0.6,0.57
558,2229773.436,932190.2098,9.7,0.52,0.52
559,2229764.636,932185.2411,10.11,0.42,0.41
560,2229755.57,932180.1472,10.4,0.3,0.29
561,2229746.358,932174.9507,10.58,0.18,0.18
562,2229737.12,932169.6744,10.64,0.09,0.06
563,2229727.977,932164.3409,10.58,0.11,-0.06
564,2229719.04,932158.9768,10.42,0.2,-0.16
565,2229710.372,932153.625,10.19,0.27,-0.23
566,2229702.028,932148.3323,9.88,0.34,-0.31
567,2229694.062,932143.1453,9.51,0.38,-0.37
568,2229686.529,932138.111,9.06,0.47,-0.45
569,2229679.46,932133.2593,8.57,0.49,-0.49
570,2229672.806,932128.5532,8.15,0.44,-0.42
571,2229666.495,932123.9392,7.82,0.35,-0.33
572,2229660.454,932119.3634,7.58,0.27,-0.24
573,2229654.611,932114.7723,7.43,0.2,-0.15
574,2229648.896,932110.1103,7.38,0.15,-0.05
575,2229643.244,932105.3145,7.41,0.15,0.03
576,2229637.589,932100.32,7.54,0.19,0.13
577,2229631.869,932095.0623,7.77,0.28,0.23
578,2229626.019,932089.4764,8.09,0.35,0.32
579,2229619.974,932083.4976,8.5,0.43,0.41
580,2229613.689,932077.0782,8.98,0.51,0.48
581,2229607.185,932070.2382,9.44,0.47,0.46
582,2229600.504,932063.0146,9.84,0.42,0.4
583,2229593.686,932055.4445,10.19,0.38,0.35
584,2229586.771,932047.565,10.48,0.32,0.29
585,2229579.802,932039.4182,10.72,0.28,0.24
586,2229572.828,932031.067,10.88,0.2,0.16
587,2229565.901,932022.5792,10.96,0.15,0.08
588,2229559.072,932014.0228,10.95,0.12,-0.01
589,2229552.393,932005.4658,10.86,0.15,-0.09
590,2229545.905,931996.9627,10.7,0.2,-0.16
591,2229539.611,931988.5138,10.54,0.21,-0.16
592,2229533.502,931980.1063,10.39,0.18,-0.15
593,2229527.571,931971.7272,10.27,0.18,-0.12
594,2229521.809,931963.3634,10.16,0.17,-0.11
595,2229516.21,931955.0019,10.06,0.16,-0.1
596,2229510.762,931946.6228,9.99,0.15,-0.07
597,2229505.444,931938.1778,9.98,0.14,-0.01
598,2229500.231,931929.6117,10.03,0.17,0.05
599,2229495.099,931920.8693,10.14,0.19,0.11
600,2229490.023,931911.8953,10.31,0.24,0.17
601,2229484.986,931902.6424,10.54,0.28,0.23
602,2229479.991,931893.0958,10.77,0.3,0.23
603,2229475.051,931883.2484,11.02,0.3,0.25
604,2229470.176,931873.0933,11.26,0.32,0.24
605,2229465.376,931862.6234,11.52,0.32,0.26
606,2229460.665,931851.8419,11.77,0.32,0.25
607,2229456.058,931840.7919,11.97,0.29,0.2
608,2229451.574,931829.5267,12.12,0.26,0.15
609,2229447.231,931818.0996,12.22,0.21,0.1
610,2229443.047,931806.5638,12.27,0.19,0.05
611,2229439.039,931794.9725,12.26,0.18,-0.01
612,2229435.223,931783.3676,12.22,0.19,-0.04
613,2229431.599,931771.7448,12.17,0.2,-0.05
614,2229428.164,931760.0888,12.15,0.18,-0.02
615,2229424.915,931748.3839,12.15,0.19,0
616,2229421.849,931736.6146,12.16,0.19,0.01
617,2229418.966,931724.7745,12.19,0.2,0.03
618,2229416.277,931712.8938,12.18,0.19,-0.01
619,2229413.798,931701.0119,12.14,0.21,-0.04
620,2229411.544,931689.1681,12.06,0.23,-0.08
621,2229409.528,931677.4018,11.94,0.24,-0.12
622,2229407.759,931665.7605,11.77,0.28,-0.17
623,2229406.215,931654.3239,11.54,0.3,-0.23
624,2229404.866,931643.1795,11.23,0.36,-0.31
625,2229403.685,931632.4152,10.83,0.42,-0.4
626,2229402.641,931622.1187,10.35,0.48,-0.48
627,2229401.706,931612.3777,9.79,0.57,-0.56
628,2229400.843,931603.2686,9.15,0.63,-0.64
629,2229399.976,931594.8232,8.49,0.66,-0.66
630,2229399.022,931587.0618,7.82,0.69,-0.67
631,2229397.898,931580.0049,7.15,0.72,-0.67
632,2229396.521,931573.6729,6.48,0.77,-0.67
633,2229394.807,931568.0809,5.85,0.81,-0.63
634,2229392.68,931563.2226,5.3,0.84,-0.55
635,2229390.065,931559.0861,4.89,0.87,-0.41
636,2229386.884,931555.6598,4.68,0.9,-0.21
637,2229383.061,931552.9318,4.7,0.95,0.02
638,2229378.533,931550.878,4.97,0.98,0.27
639,2229373.275,931549.4248,5.45,0.94,0.48
640,2229367.279,931548.486,6.07,0.9,0.62
641,2229360.531,931547.9755,6.77,0.86,0.7
642,2229353.022,931547.8072,7.51,0.83,0.74
643,2229344.74,931547.895,8.28,0.81,0.77
644,2229335.697,931548.1579,9.05,0.78,0.77
645,2229326.001,931548.5356,9.7,0.67,0.65
646,2229315.783,931548.9729,10.23,0.52,0.53
647,2229305.173,931549.4147,10.62,0.39,0.39
648,2229294.303,931549.8058,10.88,0.26,0.26
649,2229283.306,931550.0939,11,0.16,0.12
650,2229272.333,931550.2388,10.97,0.15,-0.03
651,2229261.534,931550.2031,10.8,0.25,-0.17
652,2229251.063,931549.9493,10.47,0.39,-0.33
653,2229241.072,931549.4402,10,0.55,-0.47
654,2229231.699,931548.6408,9.41,0.68,-0.59
655,2229223.034,931547.5265,8.74,0.77,-0.67
656,2229215.148,931546.0752,8.02,0.85,-0.72
657,2229208.118,931544.2649,7.26,0.93,-0.76
658,2229202.016,931542.0734,6.48,1,-0.78
659,2229196.918,931539.4786,5.72,1.08,-0.76
660,2229192.875,931536.4772,5.04,1.14,-0.68
661,2229189.851,931533.1409,4.5,1.08,-0.54
662,2229187.787,931529.5602,4.13,0.99,-0.37
663,2229186.625,931525.8256,3.91,0.91,-0.22
664,2229186.305,931522.0276,3.81,0.84,-0.1
665,2229186.771,931518.2548,3.8,0.79,-0.01
666,2229187.973,931514.5889,3.86,0.74,0.06
667,2229189.865,931511.1094,3.96,0.72,0.1
668,2229192.399,931507.8961,4.09,0.69,0.13
669,2229195.527,931505.0288,4.24,0.69,0.15
670,2229199.193,931502.5681,4.42,0.68,0.18
671,2229203.298,931500.4994,4.6,0.58,0.18
672,2229207.733,931498.789,4.75,0.49,0.15
673,2229212.389,931497.4032,4.86,0.39,0.11
674,2229217.157,931496.3084,4.89,0.32,0.03
675,2229221.93,931495.4709,4.85,0.25,-0.04
676,2229226.601,931494.8554,4.71,0.24,-0.14
677,2229231.073,931494.42,4.49,0.27,-0.22
678,2229235.254,931494.1213,4.19,0.32,-0.3
679,2229239.05,931493.9158,3.8,0.39,-0.39
680,2229242.366,931493.7599,3.32,0.48,-0.48
681,2229245.138,931493.6176,2.77,0.55,-0.55
682,2229247.404,931493.4818,2.27,0.5,-0.5
683,2229249.232,931493.3531,1.83,0.44,-0.44
684,2229250.69,931493.2318,1.46,0.37,-0.37
685,2229251.845,931493.1182,1.16,0.31,-0.3
686,2229252.76,931493.0125,0.92,0.23,-0.24
687,2229253.486,931492.9133,0.73,0.19,-0.19
688,2229254.067,931492.819,0.59,0.15,-0.14
689,2229254.549,931492.7278,0.49,0.1,-0.1
690,2229254.979,931492.638,0.44,0.05,-0.05
691,2229255.402,931492.5481,0.43,0.01,-0.01
