time,X,Y,speed,acc,real_acc
541,2228830.053,933611.1632,0.69,0.06,0.07
542,2228830.505,933610.5543,0.76,0.08,0.07
543,2228831.022,933609.8962,0.84,0.09,0.08
544,2228831.611,933609.187,0.92,0.09,0.08
545,2228832.278,933608.4253,1.01,0.09,0.09
546,2228833.031,933607.6124,1.11,0.09,0.1
547,2228833.881,933606.7503,1.21,0.11,0.1
548,2228834.839,933605.8408,1.32,0.12,0.11
549,2228835.912,933604.8858,1.44,0.12,0.12
550,2228837.112,933603.8872,1.56,0.14,0.12
551,2228838.448,933602.8469,1.69,0.15,0.13
552,2228839.932,933601.7671,1.84,0.15,0.15
553,2228841.584,933600.6513,1.99,0.17,0.15
554,2228843.424,933599.5034,2.17,0.19,0.18
555,2228845.475,933598.3271,2.36,0.21,0.19
556,2228847.758,933597.1262,2.58,0.23,0.22
557,2228850.294,933595.9046,2.81,0.26,0.23
558,2228853.104,933594.666,3.07,0.27,0.26
559,2228856.21,933593.4152,3.35,0.3,0.28
560,2228859.628,933592.1609,3.64,0.31,0.29
561,2228863.372,933590.9123,3.95,0.32,0.31
562,2228867.459,933589.6792,4.27,0.35,0.32
563,2228871.903,933588.471,4.61,0.35,0.34
564,2228876.721,933587.2971,4.96,0.38,0.35
565,2228881.926,933586.1672,5.33,0.39,0.37
566,2228887.529,933585.0912,5.71,0.39,0.38
567,2228893.515,933584.0814,6.07,0.4,0.36
568,2228899.864,933583.1504,6.42,0.37,0.35
569,2228906.554,933582.3111,6.74,0.35,0.32
570,2228913.565,933581.5761,7.05,0.34,0.31
571,2228920.876,933580.9583,7.34,0.32,0.29
572,2228928.467,933580.4702,7.61,0.31,0.27
573,2228936.317,933580.1218,7.86,0.3,0.25
574,2228944.404,933579.911,8.09,0.28,0.23
575,2228952.706,933579.8329,8.3,0.25,0.21
576,2228961.202,933579.8825,8.5,0.24,0.2
577,2228969.87,933580.0549,8.67,0.21,0.17
578,2228978.689,933580.345,8.82,0.19,0.15
579,2228987.635,933580.748,8.96,0.17,0.14
580,2228996.69,933581.2581,9.07,0.15,0.11
581,2229005.838,933581.8663,9.17,0.14,0.1
582,2229015.068,933582.5628,9.26,0.12,0.09
583,2229024.366,933583.3376,9.33,0.1,0.07
584,2229033.719,933584.1811,9.39,0.09,0.06
585,2229043.116,933585.0834,9.44,0.08,0.05
586,2229052.543,933586.0346,9.47,0.06,0.03
587,2229061.989,933587.0255,9.5,0.04,0.03
588,2229071.452,933588.0491,9.52,0.03,0.02
589,2229080.931,933589.0988,9.54,0.04,0.02
590,2229090.427,933590.1682,9.56,0.03,0.02
591,2229099.937,933591.2508,9.57,0.01,0.01
592,2229109.462,933592.3401,9.59,0.01,0.02
593,2229119,933593.4297,9.6,0.02,0.01
594,2229128.552,933594.5114,9.61,0.01,0.01
595,2229138.113,933595.5714,9.62,0.02,0.01
596,2229147.679,933596.5942,9.62,0.04,0
597,2229157.248,933597.5641,9.62,0.05,0
598,2229166.814,933598.4657,9.61,0.07,-0.01
599,2229176.374,933599.2836,9.6,0.08,-0.01
600,2229185.924,933600.0021,9.58,0.1,-0.02
601,2229195.461,933600.6048,9.56,0.12,-0.02
602,2229204.984,933601.071,9.53,0.13,-0.03
603,2229214.491,933601.3789,9.51,0.16,-0.02
604,2229223.983,933601.5069,9.49,0.18,-0.02
605,2229233.458,933601.4332,9.48,0.2,-0.01
606,2229242.916,933601.1361,9.46,0.23,-0.02
607,2229252.356,933600.594,9.46,0.24,0
608,2229261.778,933599.785,9.46,0.27,0
609,2229271.18,933598.691,9.47,0.28,0.01
610,2229280.562,933597.3069,9.48,0.29,0.01
611,2229289.921,933595.6316,9.51,0.3,0.03
612,2229299.258,933593.6635,9.54,0.29,0.03
613,2229308.57,933591.4013,9.58,0.29,0.04
614,2229317.856,933588.8435,9.63,0.3,0.05
615,2229327.116,933585.9888,9.69,0.29,0.06
616,2229336.35,933582.8387,9.76,0.3,0.07
617,2229345.57,933579.407,9.84,0.28,0.08
618,2229354.791,933575.7106,9.93,0.27,0.09
619,2229364.028,933571.7663,10.04,0.24,0.11
620,2229373.295,933567.5907,10.16,0.24,0.12
621,2229382.606,933563.2008,10.29,0.21,0.13
622,2229391.978,933558.6134,10.43,0.21,0.14
623,2229401.422,933553.8447,10.58,0.19,0.15
624,2229410.949,933548.9097,10.73,0.19,0.15
625,2229420.57,933543.8224,10.88,0.17,0.15
626,2229430.293,933538.5974,11.04,0.17,0.16
627,2229440.127,933533.2489,11.19,0.16,0.15
628,2229450.083,933527.7912,11.35,0.17,0.16
629,2229460.169,933522.2387,11.51,0.16,0.16
630,2229470.39,933516.6055,11.67,0.15,0.16
631,2229480.732,933510.9054,11.81,0.14,0.14
632,2229491.175,933505.1523,11.92,0.11,0.11
633,2229501.699,933499.3598,12.01,0.09,0.09
634,2229512.284,933493.5415,12.08,0.08,0.07
635,2229522.912,933487.7113,12.12,0.04,0.04
636,2229533.562,933481.8828,12.14,0.02,0.02
637,2229544.21,933476.0699,12.13,0.02,-0.01
638,2229554.813,933470.2865,12.08,0.06,-0.05
639,2229565.325,933464.547,11.98,0.1,-0.1
640,2229575.698,933458.8654,11.83,0.15,-0.15
641,2229585.884,933453.2561,11.63,0.19,-0.2
642,2229595.836,933447.733,11.38,0.26,-0.25
643,2229605.507,933442.3105,11.09,0.3,-0.29
644,2229614.847,933437.0008,10.74,0.35,-0.35
645,2229623.793,933431.8088,10.34,0.41,-0.4
646,2229632.28,933426.7374,9.89,0.48,-0.45
647,2229640.243,933421.7895,9.38,0.54,-0.51
648,2229647.618,933416.9682,8.81,0.6,-0.57
649,2229654.338,933412.2763,8.2,0.66,-0.61
650,2229660.34,933407.7168,7.54,0.73,-0.66
651,2229665.562,933403.291,6.85,0.79,-0.69
652,2229669.969,933398.9938,6.15,0.82,-0.7
653,2229673.526,933394.8184,5.49,0.86,-0.66
654,2229676.203,933390.7579,4.86,0.89,-0.63
655,2229677.967,933386.8056,4.33,0.93,-0.53
656,2229678.786,933382.9546,3.94,0.95,-0.39
657,2229678.628,933379.1983,3.76,0.98,-0.18
658,2229677.475,933375.5296,3.85,0.99,0.09
659,2229675.365,933371.9414,4.16,0.96,0.31
660,2229672.349,933368.4263,4.63,0.91,0.47
661,2229668.482,933364.977,5.18,0.85,0.55
662,2229663.814,933361.5861,5.77,0.8,0.59
663,2229658.398,933358.2464,6.36,0.75,0.59
664,2229652.286,933354.9504,6.94,0.69,0.58
665,2229645.531,933351.6908,7.5,0.65,0.56
666,2229638.186,933348.464,8.02,0.59,0.52
667,2229630.302,933345.2808,8.5,0.53,0.48
668,2229621.934,933342.1555,8.93,0.49,0.43
669,2229613.136,933339.1027,9.31,0.44,0.38
670,2229603.96,933336.1368,9.64,0.39,0.33
671,2229594.461,933333.2722,9.92,0.34,0.28
672,2229584.691,933330.5234,10.15,0.29,0.23
673,2229574.703,933327.9066,10.33,0.26,0.18
674,2229564.538,933325.4457,10.46,0.23,0.13
675,2229554.238,933323.1662,10.55,0.23,0.09
676,2229543.842,933321.0939,10.6,0.23,0.05
677,2229533.39,933319.2542,10.61,0.24,0.01
678,2229522.924,933317.6728,10.58,0.26,-0.03
679,2229512.484,933316.3753,10.52,0.28,-0.06
680,2229502.104,933315.3808,10.43,0.32,-0.09
681,2229491.802,933314.6813,10.33,0.3,-0.1
682,2229481.588,933314.2626,10.22,0.29,-0.11
683,2229471.474,933314.1101,10.12,0.29,-0.1
684,2229461.47,933314.2094,10,0.27,-0.12
685,2229451.587,933314.5462,9.89,0.27,-0.11
686,2229441.838,933315.106,9.77,0.26,-0.12
687,2229432.235,933315.8718,9.63,0.26,-0.14
688,2229422.801,933316.8163,9.48,0.24,-0.15
689,2229413.56,933317.9094,9.31,0.24,-0.17
690,2229404.536,933319.1214,9.11,0.25,-0.2
691,2229395.753,933320.4221,8.88,0.26,-0.23
692,2229387.237,933321.7818,8.62,0.27,-0.26
693,2229379.011,933323.1704,8.34,0.29,-0.28
694,2229371.101,933324.5582,8.03,0.32,-0.31
695,2229363.535,933325.9163,7.69,0.34,-0.34
696,2229356.343,933327.2156,7.31,0.38,-0.38
697,2229349.552,933328.4275,6.9,0.41,-0.41
698,2229343.193,933329.523,6.45,0.44,-0.45
699,2229337.295,933330.4734,5.97,0.48,-0.48
700,2229331.887,933331.2497,5.46,0.52,-0.51
701,2229326.991,933331.8247,4.93,0.55,-0.53
702,2229322.61,933332.1771,4.4,0.56,-0.53
703,2229318.738,933332.2873,3.87,0.56,-0.53
704,2229315.369,933332.1354,3.37,0.56,-0.5
705,2229312.5,933331.7019,2.9,0.57,-0.47
706,2229310.124,933330.9669,2.49,0.57,-0.41
707,2229308.237,933329.9108,2.16,0.59,-0.33
708,2229306.832,933328.5176,1.98,0.58,-0.18
709,2229305.891,933326.7857,1.97,0.58,-0.01
710,2229305.395,933324.7173,2.13,0.56,0.16
711,2229305.324,933322.3145,2.4,0.54,0.27
712,2229305.659,933319.5795,2.76,0.52,0.36
713,2229306.38,933316.5145,3.15,0.52,0.39
714,2229307.467,933313.1216,3.56,0.49,0.41
715,2229308.899,933309.4065,3.98,0.47,0.42
716,2229310.644,933305.3892,4.38,0.43,0.4
717,2229312.667,933301.0932,4.75,0.4,0.37
718,2229314.934,933296.5419,5.08,0.35,0.33
719,2229317.411,933291.759,5.39,0.31,0.31
720,2229320.064,933286.7678,5.65,0.27,0.26
721,2229322.858,933281.592,5.88,0.24,0.23
722,2229325.759,933276.2549,6.07,0.19,0.19
723,2229328.737,933270.7781,6.23,0.16,0.16
724,2229331.776,933265.1743,6.37,0.13,0.14
725,2229334.865,933259.4543,6.5,0.13,0.13
726,2229337.994,933253.6289,6.61,0.12,0.11
727,2229341.15,933247.7088,6.71,0.09,0.1
728,2229344.322,933241.7048,6.79,0.08,0.08
729,2229347.499,933235.6276,6.86,0.08,0.07
730,2229350.672,933229.4867,6.91,0.06,0.05
731,2229353.838,933223.2864,6.96,0.06,0.05
732,2229356.996,933217.0298,7.01,0.06,0.05
733,2229360.147,933210.7198,7.05,0.05,0.04
734,2229363.288,933204.3597,7.09,0.05,0.04
735,2229366.421,933197.9523,7.13,0.05,0.04
736,2229369.543,933191.5009,7.17,0.04,0.04
737,2229372.656,933185.0065,7.2,0.04,0.03
738,2229375.766,933178.4631,7.24,0.05,0.04
739,2229378.879,933171.8629,7.3,0.06,0.06
740,2229382.002,933165.198,7.36,0.06,0.06
741,2229385.142,933158.4605,7.43,0.08,0.07
742,2229388.306,933151.6424,7.52,0.08,0.09
743,2229391.5,933144.736,7.61,0.09,0.09
744,2229394.731,933137.737,7.71,0.1,0.1
745,2229397.997,933130.6557,7.8,0.09,0.09
746,2229401.294,933123.5062,7.87,0.08,0.07
747,2229404.619,933116.3024,7.93,0.06,0.06
748,2229407.97,933109.0583,7.98,0.04,0.05
749,2229411.344,933101.7879,8.01,0.04,0.03
750,2229414.736,933094.5052,8.03,0.02,0.02
751,2229418.144,933087.2231,8.04,0.02,0.01
752,2229421.564,933079.9497,8.04,0.01,0
753,2229424.988,933072.692,8.03,0.01,-0.01
754,2229428.413,933065.4571,8,0.03,-0.03
755,2229431.833,933058.252,7.98,0.02,-0.02
756,2229435.241,933051.0838,7.94,0.04,-0.04
757,2229438.634,933043.9595,7.89,0.05,-0.05
758,2229442.007,933036.8836,7.84,0.04,-0.05
759,2229445.361,933029.8515,7.79,0.05,-0.05
760,2229448.699,933022.8557,7.75,0.03,-0.04
761,2229452.024,933015.8891,7.72,0.03,-0.03
762,2229455.339,933008.9445,7.7,0.04,-0.02
763,2229458.646,933002.0145,7.68,0.01,-0.02
764,2229461.948,932995.092,7.67,0.01,-0.01
765,2229465.247,932988.1712,7.67,0,0
766,2229468.545,932981.2518,7.67,0,0
767,2229471.843,932974.3353,7.66,0,-0.01
768,2229475.142,932967.4229,7.66,0.01,0
769,2229478.442,932960.5159,7.66,0,0
770,2229481.746,932953.6156,7.65,0.01,-0.01
771,2229485.053,932946.7233,7.64,0.01,-0.01
772,2229488.363,932939.8432,7.63,0.01,-0.01
773,2229491.668,932932.9911,7.61,0.03,-0.02
774,2229494.959,932926.1857,7.56,0.04,-0.05
775,2229498.228,932919.4457,7.49,0.07,-0.07
776,2229501.464,932912.7897,7.4,0.09,-0.09
777,2229504.658,932906.2365,7.29,0.12,-0.11
778,2229507.801,932899.8047,7.16,0.13,-0.13
779,2229510.886,932893.5076,7.01,0.14,-0.15
780,2229513.914,932887.337,6.87,0.14,-0.14
781,2229516.892,932881.2794,6.75,0.12,-0.12
782,2229519.823,932875.3211,6.64,0.11,-0.11
783,2229522.711,932869.4486,6.54,0.1,-0.1
784,2229525.561,932863.6482,6.46,0.08,-0.08
785,2229528.378,932857.9064,6.4,0.07,-0.06
786,2229531.166,932852.2095,6.34,0.05,-0.06
787,2229533.931,932846.5418,6.31,0.04,-0.03
788,2229536.684,932840.8783,6.3,0.01,-0.01
789,2229539.439,932835.1917,6.32,0.03,0.02
790,2229542.207,932829.4549,6.37,0.05,0.05
791,2229545.003,932823.6406,6.45,0.08,0.08
792,2229547.839,932817.7216,6.56,0.12,0.11
793,2229550.728,932811.6708,6.7,0.14,0.14
794,2229553.68,932805.4651,6.87,0.17,0.17
795,2229556.7,932799.099,7.05,0.17,0.18
796,2229559.789,932792.571,7.22,0.17,0.17
797,2229562.95,932785.8798,7.4,0.17,0.18
798,2229566.184,932779.0239,7.58,0.18,0.18
799,2229569.494,932772.002,7.76,0.18,0.18
800,2229572.881,932764.8128,7.95,0.19,0.19
801,2229576.346,932757.4564,8.13,0.19,0.18
802,2229579.888,932749.9402,8.31,0.17,0.18
803,2229583.503,932742.2728,8.48,0.17,0.17
804,2229587.191,932734.4632,8.64,0.16,0.16
805,2229590.947,932726.5201,8.79,0.15,0.15
806,2229594.769,932718.4524,8.93,0.14,0.14
807,2229598.655,932710.2689,9.06,0.13,0.13
808,2229602.601,932701.9812,9.18,0.13,0.12
809,2229606.593,932693.6121,9.27,0.09,0.09
810,2229610.619,932685.187,9.34,0.07,0.07
811,2229614.663,932676.7313,9.37,0.03,0.03
812,2229618.713,932668.2707,9.38,0.01,0.01
813,2229622.755,932659.8305,9.36,0.02,-0.02
814,2229626.773,932651.4363,9.31,0.05,-0.05
815,2229630.754,932643.1139,9.23,0.08,-0.08
816,2229634.685,932634.8912,9.11,0.11,-0.12
817,2229638.55,932626.7962,8.97,0.14,-0.14
818,2229642.335,932618.8572,8.8,0.17,-0.17
819,2229646.027,932611.1024,8.59,0.21,-0.21
820,2229649.61,932603.5598,8.35,0.24,-0.24
821,2229653.071,932596.2577,8.08,0.27,-0.27
822,2229656.4,932589.2154,7.79,0.29,-0.29
823,2229659.605,932582.4166,7.52,0.27,-0.27
824,2229662.699,932575.836,7.27,0.25,-0.25
825,2229665.694,932569.4484,7.06,0.21,-0.21
826,2229668.604,932563.2288,6.87,0.19,-0.19
827,2229671.441,932557.1517,6.71,0.16,-0.16
828,2229674.218,932551.1922,6.57,0.13,-0.14
829,2229676.95,932545.3213,6.48,0.1,-0.09
830,2229679.658,932539.4959,6.42,0.04,-0.06
831,2229682.366,932533.6694,6.43,0,0.01
832,2229685.098,932527.7951,6.48,0.04,0.05
833,2229687.877,932521.8262,6.58,0.11,0.1
834,2229690.728,932515.7161,6.74,0.16,0.16
835,2229693.673,932509.418,6.95,0.21,0.21
836,2229696.734,932502.8923,7.21,0.25,0.26
837,2229699.918,932496.1268,7.48,0.27,0.27
838,2229703.232,932489.1168,7.75,0.27,0.27
839,2229706.679,932481.8571,8.04,0.29,0.29
840,2229710.266,932474.3428,8.33,0.29,0.29
841,2229713.997,932466.5689,8.62,0.3,0.29
842,2229717.878,932458.5304,8.93,0.31,0.31
843,2229721.913,932450.2223,9.24,0.31,0.31
844,2229726.105,932441.6464,9.55,0.31,0.31
845,2229730.439,932432.8321,9.82,0.27,0.27
846,2229734.9,932423.8152,10.06,0.25,0.24
847,2229739.471,932414.632,10.26,0.19,0.2
848,2229744.134,932405.3183,10.42,0.16,0.16
849,2229748.872,932395.9104,10.53,0.13,0.11
850,2229753.67,932386.4442,10.61,0.08,0.08
851,2229758.507,932376.9557,10.65,0.04,0.04
852,2229763.351,932367.4804,10.64,0.01,-0.01
853,2229768.17,932358.0537,10.59,0.05,-0.05
854,2229772.928,932348.711,10.48,0.11,-0.11
855,2229777.591,932339.4877,10.34,0.16,-0.14
856,2229782.126,932330.4192,10.14,0.2,-0.2
857,2229786.498,932321.5409,9.9,0.25,-0.24
858,2229790.669,932312.8852,9.61,0.3,-0.29
859,2229794.586,932304.4719,9.28,0.35,-0.33
860,2229798.195,932296.318,8.92,0.4,-0.36
861,2229801.438,932288.4403,8.52,0.46,-0.4
862,2229804.26,932280.8556,8.09,0.52,-0.43
863,2229806.604,932273.5809,7.64,0.57,-0.45
864,2229808.415,932266.6331,7.18,0.62,-0.46
865,2229809.641,932260.0199,6.73,0.67,-0.45
866,2229810.25,932253.7135,6.34,0.69,-0.39
867,2229810.216,932247.677,6.04,0.69,-0.3
868,2229809.511,932241.8735,5.85,0.72,-0.19
869,2229808.108,932236.266,5.78,0.72,-0.07
870,2229805.98,932230.8177,5.85,0.75,0.07
871,2229803.1,932225.4917,6.05,0.76,0.2
872,2229799.454,932220.2527,6.38,0.78,0.33
873,2229795.079,932215.0719,6.78,0.72,0.4
874,2229790.025,932209.9221,7.22,0.68,0.44
875,2229784.343,932204.7763,7.67,0.63,0.45
876,2229778.081,932199.6072,8.12,0.58,0.45
877,2229771.29,932194.3877,8.56,0.53,0.44
878,2229764.021,932189.0907,8.99,0.49,0.43
879,2229756.324,932183.6926,9.4,0.44,0.41
880,2229748.261,932178.1845,9.77,0.38,0.37
881,2229739.892,932172.5611,10.08,0.33,0.31
882,2229731.28,932166.8171,10.35,0.27,0.27
883,2229722.487,932160.9472,10.57,0.22,0.22
884,2229713.573,932154.946,10.75,0.18,0.18
885,2229704.602,932148.8084,10.87,0.15,0.12
886,2229695.628,932142.5301,10.95,0.14,0.08
887,2229686.68,932136.1112,11.01,0.14,0.06
888,2229677.782,932129.553,11.05,0.15,0.04
889,2229668.956,932122.8566,11.08,0.16,0.03
890,2229660.224,932116.0234,11.09,0.16,0.01
891,2229651.61,932109.0545,11.08,0.18,-0.01
892,2229643.135,932101.9512,11.06,0.19,-0.02
893,2229634.819,932094.7145,11.02,0.21,-0.04
894,2229626.662,932087.3443,10.99,0.21,-0.03
895,2229618.662,932079.8403,10.97,0.21,-0.02
896,2229610.815,932072.2022,10.95,0.21,-0.02
897,2229603.118,932064.4299,10.94,0.2,-0.01
898,2229595.569,932056.5229,10.93,0.21,-0.01
899,2229588.163,932048.481,10.93,0.19,0
900,2229580.901,932040.3078,10.93,0.2,0
901,2229573.787,932032.0225,10.92,0.19,-0.01
902,2229566.827,932023.6484,10.89,0.17,-0.03
903,2229560.03,932015.2085,10.84,0.17,-0.05
904,2229553.402,932006.7261,10.77,0.17,-0.07
905,2229546.949,931998.2242,10.67,0.18,-0.1
906,2229540.68,931989.7261,10.56,0.18,-0.11
907,2229534.6,931981.2548,10.43,0.19,-0.13
908,2229528.714,931972.8289,10.28,0.19,-0.15
909,2229523.017,931964.4486,10.13,0.2,-0.15
910,2229517.5,931956.1091,10,0.18,-0.13
911,2229512.155,931947.806,9.87,0.17,-0.13
912,2229506.973,931939.5347,9.76,0.17,-0.11
913,2229501.946,931931.2906,9.66,0.15,-0.1
914,2229497.066,931923.0692,9.56,0.15,-0.1
915,2229492.324,931914.8633,9.48,0.14,-0.08
916,2229487.715,931906.6544,9.41,0.13,-0.07
917,2229483.234,931898.4218,9.37,0.13,-0.04
918,2229478.874,931890.1443,9.36,0.13,-0.01
919,2229474.631,931881.801,9.36,0.13,0
920,2229470.499,931873.3708,9.39,0.14,0.03
921,2229466.472,931864.8329,9.44,0.15,0.05
922,2229462.547,931856.1719,9.51,0.16,0.07
923,2229458.728,931847.395,9.57,0.16,0.06
924,2229455.02,931838.5152,9.62,0.15,0.05
925,2229451.427,931829.5456,9.66,0.15,0.04
926,2229447.955,931820.4991,9.69,0.14,0.03
927,2229444.61,931811.3885,9.71,0.13,0.02
928,2229441.396,931802.2271,9.71,0.15,0
929,2229438.318,931793.0275,9.7,0.14,-0.01
930,2229435.377,931783.8026,9.68,0.14,-0.02
931,2229432.572,931774.565,9.65,0.14,-0.03
932,2229429.904,931765.3275,9.62,0.13,-0.03
933,2229427.372,931756.1026,9.57,0.14,-0.05
934,2229424.976,931746.9031,9.51,0.13,-0.06
935,2229422.717,931737.7416,9.44,0.15,-0.07
936,2229420.594,931728.6301,9.36,0.15,-0.08
937,2229418.601,931719.5776,9.27,0.14,-0.09
938,2229416.735,931710.5925,9.18,0.13,-0.09
939,2229414.99,931701.6831,9.08,0.15,-0.1
940,2229413.362,931692.8577,8.97,0.14,-0.11
941,2229411.845,931684.1247,8.86,0.15,-0.11
942,2229410.435,931675.4925,8.75,0.15,-0.11
943,2229409.125,931666.9717,8.62,0.15,-0.13
944,2229407.902,931658.5833,8.48,0.16,-0.14
945,2229406.75,931650.3504,8.31,0.17,-0.17
946,2229405.656,931642.2963,8.13,0.19,-0.18
947,2229404.603,931634.4443,7.92,0.2,-0.21
948,2229403.578,931626.8177,7.7,0.22,-0.22
949,2229402.565,931619.4397,7.45,0.25,-0.25
950,2229401.546,931612.3335,7.18,0.27,-0.27
951,2229400.487,931605.5223,6.89,0.3,-0.29
952,2229399.353,931599.0294,6.59,0.33,-0.3
953,2229398.107,931592.8777,6.28,0.36,-0.31
954,2229396.712,931587.0906,5.95,0.39,-0.33
955,2229395.132,931581.691,5.63,0.43,-0.32
956,2229393.33,931576.7023,5.3,0.47,-0.33
957,2229391.272,931572.142,5,0.5,-0.3
958,2229388.93,931568.0057,4.75,0.5,-0.25
959,2229386.278,931564.2832,4.57,0.52,-0.18
960,2229383.29,931560.9646,4.47,0.52,-0.1
961,2229379.941,931558.0399,4.45,0.54,-0.02
962,2229376.206,931555.4991,4.52,0.54,0.07
963,2229372.057,931553.3321,4.68,0.55,0.16
964,2229367.471,931551.5288,4.93,0.57,0.25
965,2229362.429,931550.0748,5.25,0.57,0.32
966,2229356.951,931548.937,5.6,0.54,0.35
967,2229351.064,931548.0777,5.95,0.5,0.35
968,2229344.797,931547.4595,6.3,0.45,0.35
969,2229338.177,931547.0446,6.63,0.41,0.33
970,2229331.232,931546.7955,6.95,0.37,0.32
971,2229323.989,931546.6745,7.24,0.32,0.29
972,2229316.482,931546.6458,7.51,0.28,0.27
973,2229308.762,931546.6798,7.72,0.22,0.21
974,2229300.885,931546.7487,7.88,0.16,0.16
975,2229292.909,931546.8245,7.98,0.1,0.1
976,2229284.888,931546.8795,8.02,0.05,0.04
977,2229276.881,931546.8857,8.01,0.04,-0.01
978,2229268.942,931546.8153,7.94,0.11,-0.07
979,2229261.129,931546.6412,7.81,0.16,-0.13
980,2229253.498,931546.3393,7.64,0.22,-0.17
981,2229246.106,931545.8863,7.41,0.28,-0.23
982,2229239.01,931545.2587,7.12,0.34,-0.29
983,2229232.266,931544.4332,6.79,0.41,-0.33
984,2229225.932,931543.3864,6.42,0.47,-0.37
985,2229220.062,931542.095,6.01,0.52,-0.41
986,2229214.709,931540.5423,5.57,0.58,-0.44
987,2229209.899,931538.7384,5.14,0.6,-0.43
988,2229205.652,931536.7,4.71,0.61,-0.43
989,2229201.989,931534.4438,4.3,0.63,-0.41
990,2229198.93,931531.9866,3.92,0.63,-0.38
991,2229196.496,931529.3452,3.59,0.66,-0.33
992,2229194.706,931526.5361,3.33,0.66,-0.26
993,2229193.573,931523.5824,3.16,0.67,-0.17
994,2229193.068,931520.5311,3.09,0.64,-0.07
995,2229193.156,931517.4356,3.1,0.59,0.01
996,2229193.798,931514.3492,3.15,0.55,0.05
997,2229194.958,931511.3251,3.24,0.52,0.09
998,2229196.599,931508.4166,3.34,0.49,0.1
999,2229198.685,931505.677,3.44,0.48,0.1
1000,2229201.173,931503.1503,3.55,0.45,0.11
1001,2229204.002,931500.8424,3.65,0.4,0.1
1002,2229207.104,931498.7502,3.74,0.35,0.09
1003,2229210.412,931496.8703,3.81,0.3,0.07
1004,2229213.861,931495.1996,3.83,0.25,0.02
1005,2229217.382,931493.7346,3.81,0.22,-0.02
1006,2229220.908,931492.4721,3.75,0.2,-0.06
1007,2229224.382,931491.4059,3.63,0.2,-0.12
1008,2229227.78,931490.5185,3.51,0.19,-0.12
1009,2229231.084,931489.7893,3.38,0.19,-0.13
1010,2229234.282,931489.1978,3.25,0.17,-0.13
1011,2229237.355,931488.7234,3.11,0.18,-0.14
1012,2229240.29,931488.3457,2.96,0.17,-0.15
1013,2229243.071,931488.0441,2.8,0.17,-0.16
1014,2229245.689,931487.8002,2.63,0.17,-0.17
1015,2229248.161,931487.6038,2.48,0.16,-0.15
1016,2229250.512,931487.447,2.36,0.13,-0.12
1017,2229252.768,931487.3216,2.26,0.09,-0.1
1018,2229254.952,931487.2195,2.19,0.09,-0.07
1019,2229257.089,931487.1329,2.14,0.04,-0.05
1020,2229259.203,931487.0535,2.12,0.03,-0.02
1021,2229261.32,931486.9733,2.12,0.01,0
