time,X,Y,speed,acc,real_acc
155,2228047.266,934272.9999,5.14,0.45,0.4
156,2228052.789,934272.4755,5.55,0.46,0.41
157,2228058.696,934271.6968,5.96,0.47,0.41
158,2228064.979,934270.66,6.37,0.45,0.41
159,2228071.627,934269.3612,6.77,0.45,0.4
160,2228078.631,934267.7968,7.18,0.44,0.41
161,2228085.983,934265.9627,7.58,0.44,0.4
162,2228093.665,934263.8623,7.96,0.43,0.38
163,2228101.632,934261.5265,8.3,0.38,0.34
164,2228109.829,934258.9932,8.58,0.3,0.28
165,2228118.203,934256.3003,8.8,0.23,0.22
166,2228126.699,934253.4857,8.95,0.18,0.15
167,2228135.265,934250.5873,9.04,0.11,0.09
168,2228143.854,934247.6388,9.08,0.05,0.04
169,2228152.463,934244.6565,9.11,0.04,0.03
170,2228161.095,934241.6522,9.14,0.03,0.03
171,2228169.753,934238.6382,9.17,0.03,0.03
172,2228178.443,934235.6263,9.2,0.03,0.03
173,2228187.167,934232.6286,9.22,0.03,0.02
174,2228195.93,934229.657,9.25,0.05,0.03
175,2228204.739,934226.7198,9.29,0.06,0.04
176,2228213.611,934223.81,9.34,0.07,0.05
177,2228222.569,934220.9167,9.41,0.09,0.07
178,2228231.633,934218.029,9.51,0.1,0.1
179,2228240.824,934215.1361,9.64,0.13,0.13
180,2228250.163,934212.2272,9.78,0.15,0.14
181,2228259.658,934209.292,9.94,0.15,0.16
182,2228269.258,934206.3221,10.05,0.11,0.11
183,2228278.898,934203.3098,10.1,0.06,0.05
184,2228288.514,934200.2472,10.09,0.05,-0.01
185,2228298.042,934197.1265,10.03,0.11,-0.06
186,2228307.418,934193.94,9.9,0.17,-0.13
187,2228316.576,934190.6798,9.72,0.23,-0.18
188,2228325.449,934187.3335,9.48,0.3,-0.24
189,2228333.955,934183.8704,9.18,0.38,-0.3
190,2228342.011,934180.255,8.83,0.48,-0.35
191,2228349.531,934176.4521,8.43,0.57,-0.4
192,2228356.431,934172.4262,7.99,0.66,-0.44
193,2228362.625,934168.142,7.53,0.75,-0.46
194,2228368.045,934163.5663,7.09,0.83,-0.44
195,2228372.677,934158.6747,6.74,0.85,-0.35
196,2228376.526,934153.4449,6.49,0.85,-0.25
197,2228379.592,934147.8548,6.38,0.86,-0.11
198,2228381.88,934141.8822,6.4,0.87,0.02
199,2228383.393,934135.5049,6.55,0.88,0.15
200,2228384.131,934128.7006,6.84,0.88,0.29
201,2228384.115,934121.4616,7.24,0.88,0.4
202,2228383.424,934113.8384,7.65,0.77,0.41
203,2228382.154,934105.8959,8.04,0.66,0.39
204,2228380.399,934097.699,8.38,0.55,0.34
205,2228378.256,934089.3126,8.66,0.43,0.28
206,2228375.82,934080.8016,8.85,0.32,0.19
207,2228373.187,934072.2328,8.96,0.2,0.11
208,2228370.456,934063.6797,8.98,0.1,0.02
209,2228367.729,934055.218,8.89,0.09,-0.09
210,2228365.107,934046.923,8.7,0.19,-0.19
211,2228362.688,934038.8702,8.41,0.32,-0.29
212,2228360.575,934031.135,8.02,0.44,-0.39
213,2228358.867,934023.7929,7.54,0.57,-0.48
214,2228357.656,934016.9076,6.99,0.67,-0.55
215,2228357.001,934010.4955,6.45,0.73,-0.54
216,2228356.95,934004.5613,5.93,0.78,-0.52
217,2228357.552,933999.1096,5.48,0.81,-0.45
218,2228358.858,933994.1451,5.13,0.86,-0.35
219,2228360.915,933989.6725,4.92,0.9,-0.21
220,2228363.772,933985.6964,4.9,0.94,-0.02
221,2228367.462,933982.212,5.07,0.97,0.17
222,2228371.942,933979.177,5.41,0.91,0.34
223,2228377.151,933976.5396,5.84,0.83,0.43
224,2228383.03,933974.2477,6.31,0.76,0.47
225,2228389.519,933972.2497,6.79,0.68,0.48
226,2228396.557,933970.4937,7.25,0.6,0.46
227,2228404.079,933968.9307,7.68,0.52,0.43
228,2228412.003,933967.5233,8.05,0.43,0.37
229,2228420.24,933966.237,8.34,0.34,0.29
230,2228428.703,933965.0372,8.55,0.24,0.21
231,2228437.303,933963.8894,8.68,0.15,0.13
232,2228445.953,933962.759,8.72,0.05,0.04
233,2228454.564,933961.6116,8.69,0.04,-0.03
234,2228463.056,933960.4178,8.58,0.13,-0.11
235,2228471.379,933959.1686,8.42,0.18,-0.16
236,2228479.488,933957.8606,8.21,0.22,-0.21
237,2228487.341,933956.4898,7.97,0.27,-0.24
238,2228494.894,933955.0528,7.69,0.31,-0.28
239,2228502.103,933953.5458,7.37,0.35,-0.32
240,2228508.934,933951.9683,7.01,0.39,-0.36
241,2228515.383,933950.332,6.65,0.38,-0.36
242,2228521.455,933948.6519,6.3,0.38,-0.35
243,2228527.153,933946.9429,5.95,0.37,-0.35
244,2228532.484,933945.22,5.6,0.37,-0.35
245,2228537.451,933943.498,5.26,0.36,-0.34
246,2228542.058,933941.7919,4.91,0.36,-0.35
247,2228546.314,933940.1153,4.57,0.35,-0.34
248,2228550.235,933938.4764,4.25,0.34,-0.32
249,2228553.84,933936.8821,3.94,0.31,-0.31
250,2228557.15,933935.3393,3.65,0.3,-0.29
251,2228560.184,933933.855,3.38,0.29,-0.27
252,2228562.961,933932.436,3.12,0.26,-0.26
253,2228565.504,933931.0848,2.88,0.25,-0.24
254,2228567.848,933929.7855,2.68,0.21,-0.2
255,2228570.032,933928.5182,2.52,0.16,-0.16
256,2228572.093,933927.2624,2.41,0.12,-0.11
257,2228574.069,933925.9982,2.35,0.08,-0.06
258,2228575.998,933924.7051,2.32,0.06,-0.03
259,2228577.919,933923.3632,2.34,0.05,0.02
260,2228579.87,933921.9484,2.41,0.08,0.07
261,2228581.897,933920.4227,2.54,0.14,0.13
262,2228584.043,933918.744,2.73,0.19,0.19
263,2228586.356,933916.8707,2.98,0.25,0.25
264,2228588.88,933914.7608,3.29,0.32,0.31
265,2228591.661,933912.3724,3.67,0.38,0.38
266,2228594.74,933909.6654,4.1,0.44,0.43
267,2228598.143,933906.6065,4.58,0.47,0.48
268,2228601.892,933903.1642,5.09,0.52,0.51
269,2228606.007,933899.3069,5.64,0.56,0.55
270,2228610.511,933895.003,6.23,0.58,0.59
271,2228615.424,933890.221,6.86,0.63,0.63
272,2228620.769,933884.9293,7.52,0.67,0.66
273,2228626.554,933879.1085,8.21,0.7,0.69
274,2228632.738,933872.7873,8.84,0.63,0.63
275,2228639.266,933866.0068,9.41,0.58,0.57
276,2228646.086,933858.8078,9.92,0.51,0.51
277,2228653.142,933851.2314,10.35,0.45,0.43
278,2228660.38,933843.3184,10.72,0.38,0.37
279,2228667.747,933835.1149,11.03,0.32,0.31
280,2228675.184,933826.6874,11.24,0.24,0.21
281,2228682.633,933818.1074,11.36,0.15,0.12
282,2228690.035,933809.4466,11.39,0.09,0.03
283,2228697.334,933800.7765,11.33,0.1,-0.06
284,2228704.47,933792.1688,11.18,0.17,-0.15
285,2228711.386,933783.6949,10.94,0.26,-0.24
286,2228718.029,933775.4199,10.61,0.34,-0.33
287,2228724.375,933767.3824,10.24,0.37,-0.37
288,2228730.405,933759.6144,9.83,0.42,-0.41
289,2228736.102,933752.1479,9.39,0.45,-0.44
290,2228741.446,933745.015,8.91,0.5,-0.48
291,2228746.42,933738.2475,8.4,0.52,-0.51
292,2228751.005,933731.8776,7.85,0.56,-0.55
293,2228755.189,933725.9297,7.27,0.58,-0.58
294,2228758.986,933720.3978,6.71,0.57,-0.56
295,2228762.416,933715.2682,6.17,0.54,-0.54
296,2228765.501,933710.5275,5.66,0.52,-0.51
297,2228768.26,933706.1621,5.16,0.49,-0.5
298,2228770.713,933702.1584,4.7,0.48,-0.46
299,2228772.884,933698.4974,4.26,0.44,-0.44
300,2228774.81,933695.1386,3.87,0.38,-0.39
301,2228776.529,933692.0363,3.55,0.33,-0.32
302,2228778.08,933689.1444,3.28,0.27,-0.27
303,2228779.502,933686.4172,3.08,0.21,-0.2
304,2228780.835,933683.8088,2.93,0.15,-0.15
305,2228782.118,933681.2732,2.84,0.09,-0.09
306,2228783.386,933678.7686,2.81,0.04,-0.03
307,2228784.667,933676.2682,2.81,0.01,0
308,2228785.984,933673.7493,2.84,0.04,0.03
309,2228787.36,933671.1891,2.91,0.07,0.07
310,2228788.819,933668.5648,3,0.1,0.09
311,2228790.385,933665.8536,3.13,0.14,0.13
312,2228792.075,933663.0408,3.28,0.16,0.15
313,2228793.874,933660.1433,3.41,0.14,0.13
314,2228795.763,933657.1861,3.51,0.11,0.1
315,2228797.721,933654.1944,3.58,0.08,0.07
316,2228799.728,933651.193,3.61,0.05,0.03
317,2228801.764,933648.2071,3.61,0.03,0
318,2228803.807,933645.2616,3.58,0.04,-0.03
319,2228805.838,933642.3804,3.53,0.07,-0.05
320,2228807.839,933639.582,3.44,0.09,-0.09
321,2228809.79,933636.8839,3.33,0.11,-0.11
322,2228811.674,933634.3037,3.19,0.14,-0.14
323,2228813.471,933631.8586,3.03,0.15,-0.16
324,2228815.164,933629.5663,2.85,0.19,-0.18
325,2228816.74,933627.4388,2.65,0.19,-0.2
326,2228818.203,933625.4675,2.45,0.2,-0.2
327,2228819.564,933623.6384,2.28,0.17,-0.17
328,2228820.835,933621.9376,2.12,0.16,-0.16
329,2228822.024,933620.3512,1.98,0.14,-0.14
330,2228823.143,933618.8651,1.86,0.12,-0.12
331,2228824.201,933617.4656,1.75,0.11,-0.11
332,2228825.212,933616.1393,1.67,0.09,-0.08
333,2228826.187,933614.8765,1.6,0.08,-0.07
334,2228827.144,933613.6681,1.54,0.05,-0.06
335,2228828.096,933612.5051,1.5,0.05,-0.04
336,2228829.059,933611.3784,1.48,0.03,-0.02
337,2228830.048,933610.279,1.48,0.04,0
338,2228831.077,933609.199,1.49,0.04,0.01
339,2228832.158,933608.1353,1.52,0.05,0.03
340,2228833.302,933607.0859,1.55,0.06,0.03
341,2228834.52,933606.0491,1.6,0.08,0.05
342,2228835.822,933605.0229,1.66,0.08,0.06
343,2228837.221,933604.0053,1.73,0.1,0.07
344,2228838.725,933602.9944,1.81,0.1,0.08
345,2228840.349,933601.9883,1.91,0.12,0.1
346,2228842.111,933600.9844,2.03,0.14,0.12
347,2228844.031,933599.9803,2.17,0.16,0.14
348,2228846.129,933598.9732,2.33,0.18,0.16
349,2228848.425,933597.9607,2.51,0.2,0.18
350,2228850.939,933596.9402,2.71,0.21,0.2
351,2228853.692,933595.9103,2.94,0.24,0.23
352,2228856.709,933594.8737,3.19,0.27,0.25
353,2228860.013,933593.8346,3.46,0.28,0.27
354,2228863.628,933592.797,3.76,0.32,0.3
355,2228867.579,933591.7648,4.08,0.33,0.32
356,2228871.89,933590.7422,4.43,0.36,0.35
357,2228876.585,933589.7331,4.8,0.39,0.37
358,2228881.685,933588.7434,5.19,0.4,0.39
359,2228887.189,933587.786,5.59,0.4,0.4
360,2228893.096,933586.8759,5.98,0.41,0.39
361,2228899.4,933586.0278,6.36,0.39,0.38
362,2228906.099,933585.2565,6.74,0.41,0.38
363,2228913.188,933584.5768,7.12,0.4,0.38
364,2228920.665,933584.0037,7.5,0.41,0.38
365,2228928.522,933583.5496,7.87,0.4,0.37
366,2228936.737,933583.218,8.22,0.38,0.35
367,2228945.286,933583.01,8.55,0.35,0.33
368,2228954.142,933582.9268,8.86,0.34,0.31
369,2228963.282,933582.9696,9.14,0.3,0.28
370,2228972.68,933583.1396,9.4,0.29,0.26
371,2228982.312,933583.4362,9.64,0.26,0.24
372,2228992.156,933583.8523,9.85,0.24,0.21
373,2229002.195,933584.3791,10.05,0.23,0.2
374,2229012.407,933585.0078,10.23,0.2,0.18
375,2229022.773,933585.7296,10.39,0.18,0.16
376,2229033.275,933586.5357,10.53,0.16,0.14
377,2229043.891,933587.4174,10.65,0.14,0.12
378,2229054.601,933588.3651,10.75,0.11,0.1
379,2229065.38,933589.3671,10.82,0.09,0.07
380,2229076.198,933590.4108,10.87,0.06,0.05
381,2229087.029,933591.4837,10.88,0.03,0.01
382,2229097.845,933592.5734,10.87,0.02,-0.01
383,2229108.619,933593.6674,10.83,0.05,-0.04
384,2229119.326,933594.7527,10.76,0.06,-0.07
385,2229129.963,933595.8143,10.69,0.08,-0.07
386,2229140.528,933596.8368,10.61,0.08,-0.08
387,2229151.021,933597.8047,10.54,0.09,-0.07
388,2229161.442,933598.7024,10.46,0.1,-0.08
389,2229171.79,933599.5146,10.38,0.11,-0.08
390,2229182.064,933600.2257,10.3,0.13,-0.08
391,2229192.267,933600.819,10.22,0.14,-0.08
392,2229202.405,933601.2727,10.15,0.15,-0.07
393,2229212.489,933601.5636,10.09,0.17,-0.06
394,2229222.53,933601.6686,10.04,0.18,-0.05
395,2229232.536,933601.5646,10.01,0.21,-0.03
396,2229242.518,933601.2284,9.99,0.24,-0.02
397,2229252.483,933600.6387,9.98,0.25,-0.01
398,2229262.43,933599.7809,9.98,0.27,0
399,2229272.356,933598.6422,9.99,0.28,0.01
400,2229282.256,933597.2097,10,0.29,0.01
401,2229292.127,933595.4705,10.02,0.31,0.02
402,2229301.964,933593.4118,10.05,0.32,0.03
403,2229311.765,933591.0208,10.09,0.33,0.04
404,2229321.528,933588.2898,10.14,0.34,0.05
405,2229331.257,933585.2315,10.2,0.33,0.06
406,2229340.963,933581.8638,10.27,0.31,0.07
407,2229350.651,933578.2045,10.36,0.29,0.09
408,2229360.331,933574.2716,10.45,0.27,0.09
409,2229370.01,933570.0828,10.55,0.26,0.1
410,2229379.697,933565.6572,10.65,0.24,0.1
411,2229389.402,933561.0174,10.76,0.21,0.11
412,2229399.134,933556.1871,10.87,0.19,0.11
413,2229408.905,933551.1902,10.97,0.17,0.1
414,2229418.725,933546.0503,11.08,0.15,0.11
415,2229428.604,933540.7911,11.19,0.13,0.11
416,2229438.552,933535.4365,11.3,0.11,0.11
417,2229448.578,933530.008,11.4,0.11,0.1
418,2229458.683,933524.5183,11.5,0.1,0.1
419,2229468.867,933518.9783,11.59,0.09,0.09
420,2229479.127,933513.3985,11.68,0.09,0.09
421,2229489.464,933507.7897,11.76,0.09,0.08
422,2229499.876,933502.1625,11.84,0.07,0.08
423,2229510.358,933496.5278,11.9,0.07,0.06
424,2229520.885,933490.897,11.94,0.05,0.04
425,2229531.431,933485.2818,11.95,0.02,0.01
426,2229541.966,933479.6939,11.93,0.04,-0.02
427,2229552.462,933474.1449,11.87,0.05,-0.06
428,2229562.891,933468.6466,11.79,0.09,-0.08
429,2229573.224,933463.2106,11.68,0.12,-0.11
430,2229583.428,933457.8486,11.53,0.15,-0.15
431,2229593.447,933452.5729,11.32,0.2,-0.21
432,2229603.221,933447.3959,11.06,0.27,-0.26
433,2229612.688,933442.33,10.74,0.32,-0.32
434,2229621.788,933437.3875,10.36,0.39,-0.38
435,2229630.459,933432.5808,9.91,0.45,-0.45
436,2229638.641,933427.9224,9.42,0.51,-0.49
437,2229646.274,933423.4212,8.86,0.57,-0.56
438,2229653.303,933419.0736,8.26,0.62,-0.6
439,2229659.672,933414.8725,7.63,0.68,-0.63
440,2229665.328,933410.811,6.96,0.72,-0.67
441,2229670.215,933406.8819,6.27,0.78,-0.69
442,2229674.28,933403.0784,5.57,0.83,-0.7
443,2229677.478,933399.3924,4.88,0.88,-0.69
444,2229679.799,933395.8118,4.27,0.89,-0.61
445,2229681.244,933392.3239,3.78,0.87,-0.49
446,2229681.815,933388.9156,3.46,0.88,-0.32
447,2229681.51,933385.5739,3.36,0.87,-0.1
448,2229680.332,933382.286,3.49,0.88,0.13
449,2229678.28,933379.0389,3.84,0.87,0.35
450,2229675.366,933375.8202,4.34,0.86,0.5
451,2229671.64,933372.6207,4.91,0.82,0.57
452,2229667.165,933369.4314,5.5,0.74,0.59
453,2229662.003,933366.2436,6.07,0.69,0.57
454,2229656.215,933363.0486,6.61,0.63,0.54
455,2229649.864,933359.8375,7.12,0.56,0.51
456,2229643.008,933356.6057,7.58,0.51,0.46
457,2229635.696,933353.3644,8,0.45,0.42
458,2229627.975,933350.1289,8.37,0.41,0.37
459,2229619.891,933346.9145,8.7,0.36,0.33
460,2229611.491,933343.7365,8.98,0.32,0.28
461,2229602.822,933340.6103,9.22,0.27,0.24
462,2229593.929,933337.551,9.4,0.23,0.18
463,2229584.853,933334.5773,9.55,0.21,0.15
464,2229575.615,933331.7216,9.67,0.19,0.12
465,2229566.226,933329.0194,9.77,0.22,0.1
466,2229556.701,933326.5064,9.85,0.23,0.08
467,2229547.053,933324.2181,9.92,0.26,0.07
468,2229537.296,933322.1903,9.97,0.28,0.05
469,2229527.443,933320.452,10.01,0.3,0.04
470,2229517.506,933319.0066,10.04,0.3,0.03
471,2229507.498,933317.851,10.08,0.3,0.04
472,2229497.43,933316.982,10.11,0.3,0.03
473,2229487.313,933316.3965,10.13,0.28,0.02
474,2229477.162,933316.0915,10.16,0.28,0.03
475,2229466.986,933316.0637,10.18,0.28,0.02
476,2229456.804,933316.3055,10.18,0.27,0
477,2229446.657,933316.7909,10.16,0.25,-0.02
478,2229436.591,933317.4896,10.09,0.22,-0.07
479,2229426.652,933318.371,9.98,0.22,-0.11
480,2229416.888,933319.4045,9.82,0.23,-0.16
481,2229407.344,933320.5598,9.61,0.26,-0.21
482,2229398.065,933321.8075,9.36,0.28,-0.25
483,2229389.087,933323.1226,9.07,0.31,-0.29
484,2229380.447,933324.4812,8.75,0.34,-0.32
485,2229372.177,933325.8595,8.38,0.37,-0.37
486,2229364.314,933327.2336,7.98,0.41,-0.4
487,2229356.893,933328.5797,7.54,0.44,-0.44
488,2229349.947,933329.874,7.07,0.47,-0.47
489,2229343.506,933331.0944,6.56,0.51,-0.51
490,2229337.571,933332.2263,6.04,0.51,-0.52
491,2229332.137,933333.2571,5.53,0.52,-0.51
492,2229327.2,933334.1741,5.02,0.5,-0.51
493,2229322.754,933334.9645,4.52,0.51,-0.5
494,2229318.795,933335.6156,4.01,0.51,-0.51
495,2229315.316,933336.1127,3.51,0.5,-0.5
496,2229312.298,933336.4324,3.03,0.49,-0.48
497,2229309.721,933336.5494,2.58,0.48,-0.45
498,2229307.564,933336.4384,2.16,0.48,-0.42
499,2229305.807,933336.0739,1.79,0.47,-0.37
500,2229304.429,933335.4306,1.52,0.47,-0.27
501,2229303.409,933334.4831,1.39,0.48,-0.13
502,2229302.73,933333.2083,1.44,0.47,0.05
503,2229302.387,933331.5921,1.65,0.49,0.21
504,2229302.381,933329.6225,1.97,0.48,0.32
505,2229302.71,933327.2875,2.36,0.5,0.39
506,2229303.373,933324.5752,2.79,0.5,0.43
507,2229304.37,933321.4737,3.26,0.52,0.47
508,2229305.7,933317.9711,3.75,0.52,0.49
509,2229307.357,933314.0633,4.24,0.53,0.49
510,2229309.315,933309.7783,4.71,0.48,0.47
511,2229311.543,933305.152,5.13,0.44,0.42
512,2229314.011,933300.2202,5.51,0.38,0.38
513,2229316.687,933295.0188,5.85,0.34,0.34
514,2229319.542,933289.5837,6.14,0.29,0.29
515,2229322.544,933283.9488,6.38,0.24,0.24
516,2229325.669,933278.1403,6.6,0.22,0.22
517,2229328.89,933272.1823,6.77,0.18,0.17
518,2229332.184,933266.099,6.92,0.14,0.15
519,2229335.525,933259.9146,7.03,0.11,0.11
520,2229338.887,933253.6534,7.11,0.08,0.08
521,2229342.246,933247.3393,7.15,0.05,0.04
522,2229345.582,933240.9927,7.17,0.04,0.02
523,2229348.893,933234.6168,7.18,0.04,0.01
524,2229352.183,933228.211,7.2,0.04,0.02
525,2229355.456,933221.7746,7.22,0.04,0.02
526,2229358.716,933215.3071,7.24,0.03,0.02
527,2229361.966,933208.8076,7.27,0.03,0.03
528,2229365.21,933202.2731,7.3,0.03,0.03
529,2229368.457,933195.6911,7.34,0.05,0.04
530,2229371.714,933189.0464,7.4,0.06,0.06
531,2229374.988,933182.3239,7.48,0.08,0.08
